id,entity_type,district,territory_id,weather_score,pest_score,inventory_score,purchase_history_score,visit_score,competitive_score,current_stage,growth_score,weather_growth_bonus,entity_bonus,raw_priority_score,final_priority_score
GRW_04308,farmer,Meerut,,28.888037616407107,15.30301925830434,0.0,0.0,0.0,0.0,unknown,30.0,0,0,24.855250316178203,14.188877573855397
GRW_02311,farmer,Rohtak,,31.171096482688526,18.263173714225395,0.0,0.0,0.0,0.0,unknown,30.0,0,0,24.849279620738386,14.181862284178877
GRW_00228,farmer,Bikaner,,37.19749765945031,16.020373805473444,0.0,0.0,0.0,0.0,unknown,30.0,0,0,24.84874427258317,14.181233274974758
GRW_01903,farmer,Karnal,,27.150610719438692,14.80512685498904,0.0,0.0,0.0,0.0,unknown,30.0,0,0,24.84640822870828,14.17848853198048
GRW_04637,farmer,Amritsar,,23.482085028545452,21.692460794803242,0.0,0.0,0.0,0.0,unknown,30.0,0,0,24.83719852561016,14.167667558825961
GRW_01288,farmer,Amritsar,,23.482085028545452,21.692460794803242,0.0,0.0,0.0,0.0,unknown,30.0,0,0,24.814350737373424,14.14082246941149
GRW_03331,farmer,Lucknow,,34.31729888265774,8.765642315667508,0.0,0.0,0.0,0.0,unknown,30.0,0,0,24.79553979157595,14.118720482266315
GRW_05294,farmer,Agra,,38.05959410321091,14.181775062884345,0.0,0.0,0.0,0.0,unknown,30.0,0,0,24.795092500063888,14.118194935525803
GRW_02569,farmer,Kanpur Nagar,,35.922208281053955,7.402760351317439,0.0,0.0,0.0,0.0,unknown,30.0,0,0,24.785167264696415,14.106533245206428
GRW_02469,farmer,Meerut,,28.888037616407107,15.30301925830434,0.0,0.0,0.0,0.0,unknown,30.0,0,0,24.78231055163004,14.103176740108267
GRW_01525,farmer,Rohtak,,31.171096482688526,18.263173714225395,0.0,0.0,0.0,0.0,unknown,30.0,0,0,24.771970894967595,14.091028124025943
GRW_02763,farmer,Lucknow,,34.31729888265774,8.765642315667508,0.0,0.0,0.0,0.0,unknown,30.0,0,0,24.767915505641472,14.086263230026479
GRW_01241,farmer,Rohtak,,31.171096482688526,18.263173714225395,0.0,0.0,0.0,0.0,unknown,30.0,0,0,24.761589447592943,14.078830405798843
GRW_03692,farmer,Kanpur Nagar,,35.922208281053955,7.402760351317439,0.0,0.0,0.0,0.0,unknown,30.0,0,0,24.756693346489026,14.073077714529337
GRW_02310,farmer,Lucknow,,34.31729888265774,8.765642315667508,0.0,0.0,0.0,0.0,unknown,30.0,0,0,24.756365498308327,14.072692508152507
GRW_05999,farmer,Amritsar,,23.482085028545452,21.692460794803242,0.0,0.0,0.0,0.0,unknown,30.0,0,0,24.754289380202387,14.07025316585769
GRW_04671,farmer,Meerut,,28.888037616407107,15.30301925830434,0.0,0.0,0.0,0.0,unknown,30.0,0,0,24.73577628982878,14.048501144993864
GRW_02766,farmer,Kanpur Nagar,,35.922208281053955,7.402760351317439,0.0,0.0,0.0,0.0,unknown,30.0,0,0,24.728006608630103,14.039372130651675
GRW_03078,farmer,Kalaburagi,,24.08618501724442,20.564452210437647,0.0,0.0,0.0,0.0,unknown,30.0,0,0,24.72475129708316,14.035547290862187
GRW_01984,farmer,Lucknow,,34.31729888265774,8.765642315667508,0.0,0.0,0.0,0.0,unknown,30.0,0,0,24.71847256807171,14.028170076053684
GRW_00192,farmer,Lucknow,,34.31729888265774,8.765642315667508,0.0,0.0,0.0,0.0,unknown,30.0,0,0,24.709480550982782,14.01760487384384
GRW_04406,farmer,Lucknow,,34.31729888265774,8.765642315667508,0.0,0.0,0.0,0.0,unknown,30.0,0,0,24.695205515324943,14.00083237032364
GRW_01510,farmer,Ludhiana,,22.073778871564475,17.797412158401695,0.0,0.0,0.0,0.0,unknown,30.0,0,0,24.677652430572742,13.980208311452373
GRW_03254,farmer,Karnal,,27.150610719438692,14.80512685498904,0.0,0.0,0.0,0.0,unknown,30.0,0,0,24.673898759959044,13.975797922918783
GRW_04584,farmer,Kanpur Nagar,,35.922208281053955,7.402760351317439,0.0,0.0,0.0,0.0,unknown,30.0,0,0,24.673494758677542,13.975323240187432
GRW_00207,farmer,Kalaburagi,,24.08618501724442,20.564452210437647,0.0,0.0,0.0,0.0,unknown,30.0,0,0,24.66774406911761,13.968566447195844
GRW_05914,farmer,Amritsar,,23.482085028545452,21.692460794803242,0.0,0.0,0.0,0.0,unknown,30.0,0,0,24.66144793064673,13.961168777081546
GRW_01772,farmer,Sikar,,26.273072117179332,12.4545150471607,0.0,0.0,0.0,0.0,unknown,30.0,0,0,24.660852709948138,13.960469420421312
GRW_02553,farmer,Ahmedabad,,29.848470657635776,7.836773781655667,0.0,0.0,0.0,0.0,unknown,30.0,0,0,24.612021094845105,13.903094541938046
GRW_04521,farmer,Rohtak,,31.171096482688526,18.263173714225395,0.0,0.0,0.0,0.0,unknown,30.0,0,0,24.598722999651056,13.88746989806322
GRW_02964,farmer,Agra,,38.05959410321091,14.181775062884345,0.0,0.0,0.0,0.0,unknown,30.0,0,0,24.587574285688195,13.874370677250756
GRW_05547,farmer,Jaipur,,25.868975247718872,10.90379668240544,0.0,0.0,0.0,0.0,unknown,30.0,0,0,24.585641881809984,13.872100192494948
GRW_02271,farmer,Amritsar,,23.482085028545452,21.692460794803242,0.0,0.0,0.0,0.0,unknown,30.0,0,0,24.573878472312114,13.858278732994474
GRW_01644,farmer,Kalaburagi,,24.08618501724442,20.564452210437647,0.0,0.0,0.0,0.0,unknown,30.0,0,0,24.57374886267922,13.85812644769894
GRW_05523,farmer,Lucknow,,34.31729888265774,8.765642315667508,0.0,0.0,0.0,0.0,unknown,30.0,0,0,24.555011554751218,13.836110981628352
GRW_02621,farmer,Kanpur Nagar,,35.922208281053955,7.402760351317439,0.0,0.0,0.0,0.0,unknown,30.0,0,0,24.554250399448502,13.835216659519446
GRW_00707,farmer,Bikaner,,37.19749765945031,16.020373805473444,0.0,0.0,0.0,0.0,unknown,30.0,0,0,24.544717410732705,13.824015840787624
GRW_04444,farmer,Kanpur Nagar,,35.922208281053955,7.402760351317439,0.0,0.0,0.0,0.0,unknown,30.0,0,0,24.51783590233786,13.79243131763911
GRW_01224,farmer,Kalaburagi,,24.08618501724442,20.564452210437647,0.0,0.0,0.0,0.0,unknown,30.0,0,0,24.515889814481866,13.790144754845318
GRW_02485,farmer,Rohtak,,31.171096482688526,18.263173714225395,0.0,0.0,0.0,0.0,unknown,30.0,0,0,24.505945355211303,13.778460477333166
GRW_03415,farmer,Rohtak,,31.171096482688526,18.263173714225395,0.0,0.0,0.0,0.0,unknown,30.0,0,0,24.505108134669367,13.777476782103019
GRW_03084,farmer,Agra,,38.05959410321091,14.181775062884345,0.0,0.0,0.0,0.0,unknown,30.0,0,0,24.496631057268072,13.76751661009629
GRW_05801,farmer,Amritsar,,23.482085028545452,21.692460794803242,0.0,0.0,0.0,0.0,unknown,30.0,0,0,24.495212609565513,13.765849999962722
GRW_04997,farmer,Lucknow,,34.31729888265774,8.765642315667508,0.0,0.0,0.0,0.0,unknown,30.0,0,0,24.491998228695817,13.762073251816904
GRW_02548,farmer,Rohtak,,31.171096482688526,18.263173714225395,0.0,0.0,0.0,0.0,unknown,30.0,0,0,24.48312005281776,13.7516418077395
GRW_00978,farmer,Bharatpur,,40.520330101867806,18.20244107215921,0.0,0.0,0.0,0.0,unknown,30.0,0,0,24.481012362264668,13.749165369286484
GRW_02611,farmer,Kanpur Nagar,,35.922208281053955,7.402760351317439,0.0,0.0,0.0,0.0,unknown,30.0,0,0,24.474773576720676,13.741835086196023
GRW_02444,farmer,Lucknow,,34.31729888265774,8.765642315667508,0.0,0.0,0.0,0.0,unknown,30.0,0,0,24.459444067365364,13.723823625083927
GRW_03946,farmer,Karnal,,27.150610719438692,14.80512685498904,0.0,0.0,0.0,0.0,unknown,30.0,0,0,24.456931870354428,13.720871910340836
GRW_02286,farmer,Meerut,,28.888037616407107,15.30301925830434,0.0,0.0,0.0,0.0,unknown,30.0,0,0,24.45040840229128,13.713207138519902
GRW_05825,farmer,Rohtak,,31.171096482688526,18.263173714225395,0.0,0.0,0.0,0.0,unknown,30.0,0,0,24.434938881976215,13.695031171036572
GRW_00029,farmer,Rohtak,,31.171096482688526,18.263173714225395,0.0,0.0,0.0,0.0,unknown,30.0,0,0,24.429323024195966,13.688432799120317
GRW_01664,farmer,Rohtak,,31.171096482688526,18.263173714225395,0.0,0.0,0.0,0.0,unknown,30.0,0,0,24.418548078432526,13.675772738572725
GRW_01767,farmer,Mehsana,,27.718681788325345,7.753571797624794,0.0,0.0,0.0,0.0,unknown,30.0,0,0,24.398090152031763,13.65173562575582
GRW_03858,farmer,Kanpur Nagar,,35.922208281053955,7.402760351317439,0.0,0.0,0.0,0.0,unknown,30.0,0,0,24.38451445234902,13.635784809507385
GRW_05442,farmer,Rohtak,,31.171096482688526,18.263173714225395,0.0,0.0,0.0,0.0,unknown,30.0,0,0,24.38043396400171,13.630990425324406
GRW_04713,farmer,Meerut,,28.888037616407107,15.30301925830434,0.0,0.0,0.0,0.0,unknown,30.0,0,0,24.371771240439426,13.620812127705712
GRW_04704,farmer,Kanpur Nagar,,35.922208281053955,7.402760351317439,0.0,0.0,0.0,0.0,unknown,30.0,0,0,24.364458375170756,13.612219850852505
GRW_04290,farmer,Lucknow,,34.31729888265774,8.765642315667508,0.0,0.0,0.0,0.0,unknown,30.0,0,0,24.33329170844454,13.575600465801
GRW_04314,farmer,Meerut,,28.888037616407107,15.30301925830434,0.0,0.0,0.0,0.0,unknown,30.0,0,0,24.332469609518903,13.574634537767281
GRW_01198,farmer,Kanpur Nagar,,35.922208281053955,7.402760351317439,0.0,0.0,0.0,0.0,unknown,30.0,0,0,24.32622552133714,13.567298024323858
GRW_01904,farmer,Meerut,,28.888037616407107,15.30301925830434,0.0,0.0,0.0,0.0,unknown,30.0,0,0,24.311780350710574,13.550325620121775
GRW_03379,farmer,Kanpur Nagar,,35.922208281053955,7.402760351317439,0.0,0.0,0.0,0.0,unknown,30.0,0,0,24.256438919895217,13.485302010695346
GRW_04955,farmer,Meerut,,28.888037616407107,15.30301925830434,0.0,0.0,0.0,0.0,unknown,30.0,0,0,24.24760016332909,13.474916882477597
GRW_01670,farmer,Lucknow,,34.31729888265774,8.765642315667508,0.0,0.0,0.0,0.0,unknown,30.0,0,0,24.244982711799643,13.471841498566562
GRW_05321,farmer,Kalaburagi,,24.08618501724442,20.564452210437647,0.0,0.0,0.0,0.0,unknown,30.0,0,0,24.230112538187676,13.45436973560702
GRW_01171,farmer,Karnal,,27.150610719438692,14.80512685498904,0.0,0.0,0.0,0.0,unknown,30.0,0,0,24.225114157008466,13.448496870002124
GRW_00155,farmer,Meerut,,28.888037616407107,15.30301925830434,0.0,0.0,0.0,0.0,unknown,30.0,0,0,24.196925772361457,13.415376827989398
GRW_03359,farmer,Kanpur Nagar,,35.922208281053955,7.402760351317439,0.0,0.0,0.0,0.0,unknown,30.0,0,0,24.184742761894466,13.401062356849561
GRW_04781,farmer,Meerut,,28.888037616407107,15.30301925830434,0.0,0.0,0.0,0.0,unknown,30.0,0,0,24.175942849931214,13.390722869235038
GRW_03028,farmer,Kanpur Nagar,,35.922208281053955,7.402760351317439,0.0,0.0,0.0,0.0,unknown,30.0,0,0,24.17131867163897,13.385289674632677
GRW_01763,farmer,Amritsar,,23.482085028545452,21.692460794803242,0.0,0.0,0.0,0.0,unknown,30.0,0,0,24.165514205357,13.37846969649176
GRW_03948,farmer,Kanpur Nagar,,35.922208281053955,7.402760351317439,0.0,0.0,0.0,0.0,unknown,30.0,0,0,24.139769961427284,13.348221406239748
GRW_00554,farmer,Meerut,,28.888037616407107,15.30301925830434,0.0,0.0,0.0,0.0,unknown,30.0,0,0,24.138948327365256,13.347256024399172
GRW_02316,farmer,Kanpur Nagar,,35.922208281053955,7.402760351317439,0.0,0.0,0.0,0.0,unknown,30.0,0,0,24.1298705056331,13.336590005720979
GRW_02762,farmer,Rohtak,,31.171096482688526,18.263173714225395,0.0,0.0,0.0,0.0,unknown,30.0,0,0,24.123807419584185,13.32946616137227
GRW_03985,farmer,Meerut,,28.888037616407107,15.30301925830434,0.0,0.0,0.0,0.0,unknown,30.0,0,0,24.121640082138846,13.326919640592727
GRW_05600,farmer,Lucknow,,34.31729888265774,8.765642315667508,0.0,0.0,0.0,0.0,unknown,30.0,0,0,24.11337336200901,13.317206628604414
GRW_04976,farmer,Agra,,38.05959410321091,14.181775062884345,0.0,0.0,0.0,0.0,unknown,30.0,0,0,24.111658512480584,13.315191760099594
GRW_03579,farmer,Rohtak,,31.171096482688526,18.263173714225395,0.0,0.0,0.0,0.0,unknown,30.0,0,0,24.107217616599993,13.309973913813572
GRW_04110,farmer,Meerut,,28.888037616407107,15.30301925830434,0.0,0.0,0.0,0.0,unknown,30.0,0,0,24.105080200615706,13.307462549360281
GRW_03932,farmer,Ahmedabad,,29.848470657635776,7.836773781655667,0.0,0.0,0.0,0.0,unknown,30.0,0,0,24.09762037086918,13.298697596075208
GRW_00475,farmer,Patiala,,22.132474349965158,14.95948398036939,0.0,0.0,0.0,0.0,unknown,30.0,0,0,24.09503906935229,13.295664686748989
GRW_02326,farmer,Karnal,,27.150610719438692,14.80512685498904,0.0,0.0,0.0,0.0,unknown,30.0,0,0,24.089833755717088,13.289548685124696
GRW_02854,farmer,Meerut,,28.888037616407107,15.30301925830434,0.0,0.0,0.0,0.0,unknown,30.0,0,0,24.088129202934237,13.287545914817425
GRW_05534,farmer,Meerut,,28.888037616407107,15.30301925830434,0.0,0.0,0.0,0.0,unknown,30.0,0,0,24.07306151079569,13.269842076768072
GRW_02399,farmer,Meerut,,28.888037616407107,15.30301925830434,0.0,0.0,0.0,0.0,unknown,30.0,0,0,24.06821805651185,13.264151243065598
GRW_02865,farmer,Lucknow,,34.31729888265774,8.765642315667508,0.0,0.0,0.0,0.0,unknown,30.0,0,0,24.037793321050223,13.22840359277156
GRW_02500,farmer,Kanpur Nagar,,35.922208281053955,7.402760351317439,0.0,0.0,0.0,0.0,unknown,30.0,0,0,24.007567531564753,13.19288969475425
GRW_05928,farmer,Meerut,,28.888037616407107,15.30301925830434,0.0,0.0,0.0,0.0,unknown,30.0,0,0,24.0073007884532,13.192576283994043
GRW_03585,farmer,Kalaburagi,,24.08618501724442,20.564452210437647,0.0,0.0,0.0,0.0,unknown,30.0,0,0,24.00207179317096,13.186432457534995
GRW_03090,farmer,Meerut,,28.888037616407107,15.30301925830434,0.0,0.0,0.0,0.0,unknown,30.0,0,0,23.972698967171176,13.151920751975148
GRW_02590,farmer,Amritsar,,23.482085028545452,21.692460794803242,0.0,0.0,0.0,0.0,unknown,30.0,0,0,23.957076885081577,13.133565531496462
GRW_00579,farmer,Agra,,38.05959410321091,14.181775062884345,0.0,0.0,0.0,0.0,unknown,30.0,0,0,23.954531381158812,13.130574682679786
GRW_03370,farmer,Meerut,,28.888037616407107,15.30301925830434,0.0,0.0,0.0,0.0,unknown,30.0,0,0,23.95391484173721,13.12985027751072
GRW_00728,farmer,Lucknow,,34.31729888265774,8.765642315667508,0.0,0.0,0.0,0.0,unknown,30.0,0,0,23.94625491754008,13.120850222544814
GRW_03472,farmer,Amritsar,,23.482085028545452,21.692460794803242,0.0,0.0,0.0,0.0,unknown,30.0,0,0,23.93104600020642,13.102980451454101
GRW_05599,farmer,Meerut,,28.888037616407107,15.30301925830434,0.0,0.0,0.0,0.0,unknown,30.0,0,0,23.927408650363468,13.098706734420574
GRW_00666,farmer,Meerut,,28.888037616407107,15.30301925830434,0.0,0.0,0.0,0.0,unknown,30.0,0,0,23.91696240395128,13.086432880335657
GRW_02417,farmer,Karnal,,27.150610719438692,14.80512685498904,0.0,0.0,0.0,0.0,unknown,30.0,0,0,23.913935685187603,13.082876626443529
GRW_04880,farmer,Ludhiana,,22.073778871564475,17.797412158401695,0.0,0.0,0.0,0.0,unknown,30.0,0,0,23.913096345027657,13.081890440760723
GRW_02945,farmer,Lucknow,,34.31729888265774,8.765642315667508,0.0,0.0,0.0,0.0,unknown,30.0,0,0,23.910967901829913,13.07938961891464
GRW_04586,farmer,Sikar,,26.273072117179332,12.4545150471607,0.0,0.0,0.0,0.0,unknown,30.0,0,0,23.90794556807855,13.075838517208204
GRW_05929,farmer,Sikar,,26.273072117179332,12.4545150471607,0.0,0.0,0.0,0.0,unknown,30.0,0,0,23.889761007260518,13.054472503305025
GRW_05514,farmer,Kanpur Nagar,,35.922208281053955,7.402760351317439,0.0,0.0,0.0,0.0,unknown,30.0,0,0,23.8856452975773,13.049636735689134
GRW_04846,farmer,Karnal,,27.150610719438692,14.80512685498904,0.0,0.0,0.0,0.0,unknown,30.0,0,0,23.883184765274454,13.046745724577129
GRW_01386,farmer,Lucknow,,34.31729888265774,8.765642315667508,0.0,0.0,0.0,0.0,unknown,30.0,0,0,23.87382123010731,13.035744005890269
GRW_05551,farmer,Rohtak,,31.171096482688526,18.263173714225395,0.0,0.0,0.0,0.0,unknown,30.0,0,0,23.871134283934172,13.032586969002391
GRW_04039,farmer,Kalaburagi,,24.08618501724442,20.564452210437647,0.0,0.0,0.0,0.0,unknown,30.0,0,0,23.86174074272754,13.021549994613547
GRW_00658,farmer,Kalaburagi,,24.08618501724442,20.564452210437647,0.0,0.0,0.0,0.0,unknown,30.0,0,0,23.859003537639616,13.018333905836386
GRW_03047,farmer,Sikar,,26.273072117179332,12.4545150471607,0.0,0.0,0.0,0.0,unknown,30.0,0,0,23.856887246735855,13.015847362371005
GRW_02724,farmer,Patiala,,22.132474349965158,14.95948398036939,0.0,0.0,0.0,0.0,unknown,30.0,0,0,23.850082602794263,13.007852221959471
GRW_02997,farmer,Lucknow,,34.31729888265774,8.765642315667508,0.0,0.0,0.0,0.0,unknown,30.0,0,0,23.8115111697117,12.962532580547485
GRW_05421,farmer,Meerut,,28.888037616407107,15.30301925830434,0.0,0.0,0.0,0.0,unknown,30.0,0,0,23.808171147936942,12.958608210176902
GRW_01806,farmer,Agra,,38.05959410321091,14.181775062884345,0.0,0.0,0.0,0.0,unknown,30.0,0,0,23.79620683532034,12.944550698848126
GRW_00939,farmer,Lucknow,,34.31729888265774,8.765642315667508,0.0,0.0,0.0,0.0,unknown,30.0,0,0,23.79058343015437,12.937943459104385
GRW_00154,farmer,Lucknow,,34.31729888265774,8.765642315667508,0.0,0.0,0.0,0.0,unknown,30.0,0,0,23.77326290523908,12.917592647234159
GRW_03657,farmer,Meerut,,28.888037616407107,15.30301925830434,0.0,0.0,0.0,0.0,unknown,30.0,0,0,23.76808476277535,12.911508570473668
GRW_05571,farmer,Meerut,,28.888037616407107,15.30301925830434,0.0,0.0,0.0,0.0,unknown,30.0,0,0,23.753137896413083,12.893946697096528
GRW_05537,farmer,Rohtak,,31.171096482688526,18.263173714225395,0.0,0.0,0.0,0.0,unknown,30.0,0,0,23.74682182437628,12.886525605968608
GRW_00711,farmer,Lucknow,,34.31729888265774,8.765642315667508,0.0,0.0,0.0,0.0,unknown,30.0,0,0,23.7414085603015,12.880165272241516
GRW_04049,farmer,Kalaburagi,,24.08618501724442,20.564452210437647,0.0,0.0,0.0,0.0,unknown,30.0,0,0,23.738676978824284,12.876955790945601
GRW_04319,farmer,Kanpur Nagar,,35.922208281053955,7.402760351317439,0.0,0.0,0.0,0.0,unknown,30.0,0,0,23.729231088104296,12.865857308311305
GRW_04539,farmer,Amritsar,,23.482085028545452,21.692460794803242,0.0,0.0,0.0,0.0,unknown,30.0,0,0,23.72406436940117,12.859786653938652
GRW_02482,farmer,Mehsana,,27.718681788325345,7.753571797624794,0.0,0.0,0.0,0.0,unknown,30.0,0,0,23.720742935095988,12.855884122981035
GRW_00963,farmer,Lucknow,,34.31729888265774,8.765642315667508,0.0,0.0,0.0,0.0,unknown,30.0,0,0,23.719664114049777,12.854616558385825
GRW_03321,farmer,Lucknow,,34.31729888265774,8.765642315667508,0.0,0.0,0.0,0.0,unknown,30.0,0,0,23.719079548033434,12.853929720482096
GRW_05701,farmer,Meerut,,28.888037616407107,15.30301925830434,0.0,0.0,0.0,0.0,unknown,30.0,0,0,23.719075869535637,12.853925398418127
GRW_00875,farmer,Meerut,,28.888037616407107,15.30301925830434,0.0,0.0,0.0,0.0,unknown,30.0,0,0,23.70762660310274,12.840473042420399
GRW_03883,farmer,Bikaner,,37.19749765945031,16.020373805473444,0.0,0.0,0.0,0.0,unknown,30.0,0,0,23.69967106425601,12.831125653978773
GRW_02958,farmer,Amritsar,,23.482085028545452,21.692460794803242,0.0,0.0,0.0,0.0,unknown,30.0,0,0,23.69753081617619,12.82861096194484
GRW_04429,farmer,Kanpur Nagar,,35.922208281053955,7.402760351317439,0.0,0.0,0.0,0.0,unknown,30.0,0,0,23.65121755294873,12.774195029884588
GRW_05630,farmer,Karnal,,27.150610719438692,14.80512685498904,0.0,0.0,0.0,0.0,unknown,30.0,0,0,23.63694233725648,12.757422314832322
GRW_02151,farmer,Kalaburagi,,24.08618501724442,20.564452210437647,0.0,0.0,0.0,0.0,unknown,30.0,0,0,23.631409561656515,12.750921560616973
GRW_04715,farmer,Kanpur Nagar,,35.922208281053955,7.402760351317439,0.0,0.0,0.0,0.0,unknown,30.0,0,0,23.619408222795716,12.73682054517192
GRW_05053,farmer,Karnal,,27.150610719438692,14.80512685498904,0.0,0.0,0.0,0.0,unknown,30.0,0,0,23.599211620257257,12.71309047574919
GRW_00468,farmer,Ludhiana,,22.073778871564475,17.797412158401695,0.0,0.0,0.0,0.0,unknown,30.0,0,0,23.597618874060807,12.711219072985156
GRW_00242,farmer,Meerut,,28.888037616407107,15.30301925830434,0.0,0.0,0.0,0.0,unknown,30.0,0,0,23.585212400213088,12.696642042757574
GRW_01789,farmer,Karnal,,27.150610719438692,14.80512685498904,0.0,0.0,0.0,0.0,unknown,30.0,0,0,23.56548303795709,12.67346095895353
GRW_05628,farmer,Sikar,,26.273072117179332,12.4545150471607,0.0,0.0,0.0,0.0,unknown,30.0,0,0,23.546993384731216,12.651736475649138
GRW_05035,farmer,Ludhiana,,22.073778871564475,17.797412158401695,0.0,0.0,0.0,0.0,unknown,30.0,0,0,23.53495867074611,12.637596245984007
GRW_05687,farmer,Patiala,,22.132474349965158,14.95948398036939,0.0,0.0,0.0,0.0,unknown,30.0,0,0,23.51030618166272,12.608630716941292
GRW_00099,farmer,Kanpur Nagar,,35.922208281053955,7.402760351317439,0.0,0.0,0.0,0.0,unknown,30.0,0,0,23.505160774675108,12.602585102843982
GRW_00252,farmer,Sikar,,26.273072117179332,12.4545150471607,0.0,0.0,0.0,0.0,unknown,30.0,0,0,23.495069069884174,12.59072781868807
GRW_05067,farmer,Lucknow,,34.31729888265774,8.765642315667508,0.0,0.0,0.0,0.0,unknown,30.0,0,0,23.47197615779674,12.56359472014022
GRW_02944,farmer,Meerut,,28.888037616407107,15.30301925830434,0.0,0.0,0.0,0.0,unknown,30.0,0,0,23.47156240341672,12.563108577971349
GRW_03684,farmer,Patiala,,22.132474349965158,14.95948398036939,0.0,0.0,0.0,0.0,unknown,30.0,0,0,23.471409675545942,12.562929129820631
GRW_02004,farmer,Kalaburagi,,24.08618501724442,20.564452210437647,0.0,0.0,0.0,0.0,unknown,30.0,0,0,23.43324887384606,12.518091961200774
GRW_05730,farmer,Kanpur Nagar,,35.922208281053955,7.402760351317439,0.0,0.0,0.0,0.0,unknown,30.0,0,0,23.41873298690344,12.501036468613595
GRW_05196,farmer,Amritsar,,23.482085028545452,21.692460794803242,0.0,0.0,0.0,0.0,unknown,30.0,0,0,23.409381956629808,12.490049442595492
GRW_01686,farmer,Patiala,,22.132474349965158,14.95948398036939,0.0,0.0,0.0,0.0,unknown,30.0,0,0,23.40910658179271,12.489725889958898
GRW_02254,farmer,Lucknow,,34.31729888265774,8.765642315667508,0.0,0.0,0.0,0.0,unknown,30.0,0,0,23.40674893772849,12.486955767745943
GRW_04652,farmer,Ludhiana,,22.073778871564475,17.797412158401695,0.0,0.0,0.0,0.0,unknown,30.0,0,0,23.401277764884455,12.480527393906058
GRW_05767,farmer,Ludhiana,,22.073778871564475,17.797412158401695,0.0,0.0,0.0,0.0,unknown,30.0,0,0,23.401009317670766,12.480211980905036
GRW_02737,farmer,Kalaburagi,,24.08618501724442,20.564452210437647,0.0,0.0,0.0,0.0,unknown,30.0,0,0,23.392484496547443,12.47019571224363
GRW_03264,farmer,Patiala,,22.132474349965158,14.95948398036939,0.0,0.0,0.0,0.0,unknown,30.0,0,0,23.386722767001533,12.463425947781559
GRW_01466,farmer,Ludhiana,,22.073778871564475,17.797412158401695,0.0,0.0,0.0,0.0,unknown,30.0,0,0,23.344224915620764,12.413492947334476
GRW_00808,farmer,Amritsar,,23.482085028545452,21.692460794803242,0.0,0.0,0.0,0.0,unknown,30.0,0,0,23.334240814509393,12.401762092501581
GRW_03112,farmer,Meerut,,28.888037616407107,15.30301925830434,0.0,0.0,0.0,0.0,unknown,30.0,0,0,23.332608717297784,12.399844454123425
